Open,High,Low,Close,Adj Close,Volume,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram
4.444285869598389,4.49928617477417,4.214285850524902,4.347499847412109,3.675605535507202,1593043200,4.438182801481344,4.687259905621022,-0.24907710413967799,-0.32172807101723777,0.07265096687755979
4.356785774230957,4.460000038146973,4.300000190734863,4.450714111328125,3.762869119644165,1785383600,4.440110695303925,4.6697379949326585,-0.22962729962873318,-0.3033079167395369,0.0736806171108037
4.413570880889893,4.46928596496582,4.3660712242126465,4.446071147918701,3.7589433193206787,1221836000,4.441027688013891,4.653170080339033,-0.21214239232514132,-0.2850748118566578,0.07293241953151647
4.450356960296631,4.5535712242126465,4.314642906188965,4.318929195404053,3.65144944190979,1473698800,4.4222433045354546,4.628411496269775,-0.20616819173432077,-0.26929348783219037,0.0631252960978696
4.300356864929199,4.3921427726745605,4.251786231994629,4.3660712242126465,3.6913061141967773,1230462800,4.413601446024254,4.608978883524803,-0.19537743750054926,-0.25451027776586216,0.0591328402653129
4.356429100036621,4.409286022186279,4.263214111328125,4.2746429443359375,3.614006996154785,999588800,4.3922232149952825,4.584213258399702,-0.19199004340441927,-0.2420062308935736,0.05001618748915432
4.432143211364746,4.552856922149658,4.357142925262451,4.548213958740234,3.8453001976013184,1163943200,4.416221790956044,4.581546643610111,-0.16532485265406738,-0.22666995524567235,0.06134510259160497
4.537143230438232,4.595714092254639,4.4703569412231445,4.501070976257324,3.8054420948028564,1059629200,4.429275511771626,4.575585483065461,-0.14630997129383516,-0.21059795845530493,0.06428798716146977
4.432143211364746,4.625,4.392857074737549,4.569285869598389,3.8631155490875244,1262102800,4.4508155668218965,4.575118845030863,-0.12430327820896636,-0.19333902240603723,0.06903574419707087
4.638570785522461,4.653571128845215,4.435713768005371,4.521786212921143,3.82295560836792,1156640800,4.461734127760242,4.571168279689402,-0.10943415192916017,-0.17655804831066182,0.06712389638150165
4.376786231994629,4.59250020980835,4.376786231994629,4.526071071624756,3.8265798091888428,1072598800,4.471632119124013,4.567827745758688,-0.09619562663467462,-0.16048556397546437,0.06428993734078975
4.6135711669921875,4.75,4.5953569412231445,4.743570804595947,4.010465145111084,1205120000,4.513468839965849,4.580845750117004,-0.06737691015115477,-0.14186383321060247,0.07448692305944771
4.75428581237793,4.7960710525512695,4.631071090698242,4.631071090698242,3.9153521060943604,1010536800,4.531561493924679,4.584566145715614,-0.0530046517909355,-0.12409199692666908,0.07108734513573359
4.682857036590576,4.760356903076172,4.6135711669921875,4.759643077850342,4.024053573608398,908787600,4.5666509683747805,4.597534807355224,-0.030883838980443556,-0.10545036533742398,0.07456652635698043
4.786070823669434,5.0303568840026855,4.772857189178467,4.983213901519775,4.213071346282959,1066920400,4.63073757347401,4.626103629145191,0.004633944328819695,-0.08343350340417524,0.08806744773299494
4.998570919036865,5.110713958740234,4.9046430587768555,5.034999847412109,4.25685453414917,1052391200,4.6929317694644865,4.6563922379057034,0.03653953155878309,-0.059438896411583585,0.09597842797036668
5.031071186065674,5.204999923706055,5.022857189178467,5.180714130401611,4.3800482749938965,1182084400,4.767975209608659,4.695230896609104,0.0727443129995553,-0.03300225452935581,0.10574656752891112
5.176785945892334,5.189642906188965,4.999642848968506,5.0089287757873535,4.234812259674072,999829600,4.805044989020766,4.718467776548233,0.08657721247253303,-0.009086361128978045,0.09566357360151106
5.064286231994629,5.166070938110352,5.057143211364746,5.107500076293945,4.318150997161865,714610400,4.8515765409089475,4.7472849839368045,0.10429155697214298,0.013589222491246163,0.09070233448089682
5.116786003112793,5.2039289474487305,5.090000152587891,5.125,4.332944869995117,768065200,4.893641688461417,4.77526387401556,0.11837781444585715,0.034546940882168364,0.08383087356368879
5.224999904632568,5.34499979019165,5.128929138183594,5.340356826782227,4.515016555786133,1032567200,4.962367094356926,4.817122611257536,0.14524448309939064,0.05668644932561282,0.08855803377377783
5.313570976257324,5.400000095367432,5.208929061889648,5.267499923706055,4.453423500061035,1044968400,5.009310606564484,4.85048389366113,0.15882671290335448,0.07711450204116116,0.08171221086219332
5.252142906188965,5.486785888671875,5.25,5.414642810821533,4.577822208404541,1051568000,5.071669407219415,4.892273443080419,0.17939596413899572,0.09757079446072808,0.08182516967826764
5.435357093811035,5.525356769561768,5.3839287757873535,5.4671430587768555,4.622211456298828,854417200,5.132511507459021,4.934856377576452,0.19765512988256884,0.11758766154509624,0.0800674683374726
5.576070785522461,5.703214168548584,5.539642810821533,5.567500114440918,4.707058429718018,1158326400,5.199432831610081,4.981718876603449,0.21771395500663182,0.13761292023740335,0.08010103476922847
5.48392915725708,5.587500095367432,5.440000057220459,5.458570957183838,4.614963054656982,1014294400,5.239300235544506,5.017041252942737,0.2222589826017689,0.15454213271027648,0.06771684989149243
5.4753570556640625,5.496070861816406,5.373570919036865,5.408570766448975,4.572691440582275,873398400,5.265341855683655,5.046043439128384,0.2192984165552705,0.16749338947927528,0.051805027075995214
5.397500038146973,5.550714015960693,5.378571033477783,5.5196428298950195,4.666595458984375,955763200,5.304465082485404,5.081124875481469,0.2233402070039352,0.17866275298420725,0.04467745401972795
5.454286098480225,5.474999904632568,5.228570938110352,5.255000114440918,4.442854881286621,1210076000,5.296855087401637,5.094004522811798,0.20285056458983863,0.18350031530533353,0.0193502492845051
5.241786003112793,5.330357074737549,5.162143230438232,5.277856826782227,4.462177276611328,845087600,5.293932278075573,5.107623211994793,0.18630906608078046,0.18406206546042292,0.002247000620357542
5.335713863372803,5.347143173217773,5.204286098480225,5.299285888671875,4.480295181274414,698037200,5.294755910475004,5.121820447304206,0.17293546317079844,0.18183674500249802,-0.008901281831699581
5.4185709953308105,5.503571033477783,5.37928581237793,5.489285945892334,4.640932083129883,795774000,5.324683608231517,5.149040113866289,0.17564349436522786,0.180598094875044,-0.004954600509816137
5.506071090698242,5.5714287757873535,5.476786136627197,5.517499923706055,4.664786338806152,704267200,5.354347656766061,5.17633343311368,0.17801422365238118,0.18008132063051144,-0.0020670969781302617
5.682857036590576,5.795000076293945,5.656428813934326,5.751429080963135,4.862561225891113,1026765600,5.415437106642534,5.2189331107321575,0.19650399591037626,0.1833658556864844,0.01313814022389187
5.793213844299316,6.017857074737549,5.7771430015563965,6.005713939666748,5.077546119689941,1039152800,5.506248927107798,5.2772131721347195,0.22903575497307838,0.1924998355438032,0.03653591942927517
5.978570938110352,6.0,5.646070957183838,5.721428871154785,4.8371968269348145,1439572400,5.539353533884258,5.310118038728799,0.22923549515545893,0.19984696746613437,0.029388527689324567
5.85892915725708,5.887143135070801,5.752857208251953,5.817500114440918,4.918423175811768,1504190800,5.58214531550836,5.347701896188956,0.23444341931940382,0.20676625783678826,0.027677161482615564
5.90500020980835,6.070713996887207,5.685357093811035,6.033570766448975,5.101098537445068,1696066400,5.651595384883839,5.398506997689698,0.25308838719414073,0.21603068370825876,0.03705770348588197
6.096428871154785,6.110713958740234,5.943571090698242,6.06178617477417,5.124953746795654,992474000,5.714701660251583,5.447638788584844,0.2670628716667389,0.2262371212999548,0.040825750366784125
6.0625,6.205357074737549,6.0403571128845215,6.151429176330566,5.200743675231934,787214400,5.781890508879119,5.499771409899342,0.28211909897977705,0.23741351683591927,0.04470558214385778
6.1110711097717285,6.273571014404297,6.080357074737549,6.251786231994629,5.285590648651123,923476400,5.8541821585891975,5.55547621153603,0.29870594705316744,0.24967200287936892,0.04903394417379853
6.292500019073486,6.4285712242126465,6.175714015960693,6.212500095367432,5.252374649047852,1139524400,5.909307995016618,5.604144647375393,0.30516334764122455,0.26077027183174006,0.044393075809484484
6.248570919036865,6.4285712242126465,6.244999885559082,6.4285712242126465,5.435052871704102,903576800,5.9891946456621605,5.665213282696671,0.3239813629654895,0.27341249005848994,0.050568872906999573
6.435357093811035,6.497142791748047,6.376786231994629,6.4621429443359375,5.463436603546143,1006082000,6.061955922381203,5.724245109484765,0.3377108128964377,0.2862721546260795,0.05143865827035815
6.497142791748047,6.618214130401611,6.466071128845215,6.597499847412109,5.577873706817627,854557200,6.144347295462881,5.788930645627531,0.35541664983534993,0.3001010536679336,0.055315596167416325
6.59499979019165,6.682857036590576,6.506429195404053,6.666429042816162,5.636148929595947,918870400,6.224667564286462,5.853930526900762,0.37073703738569996,0.3142282504114869,0.05650878697421308
6.6446428298950195,6.721428871154785,6.447856903076172,6.521070957183838,5.513257026672363,1157133600,6.270268086270674,5.90334833655136,0.3669197497193135,0.32476655027305223,0.04215319944626128
6.56321382522583,6.660714149475098,6.538214206695557,6.609285831451416,5.5878376960754395,899085600,6.322424662452327,5.955640002840254,0.3667846596120725,0.3331701721408563,0.0336144874712162
6.541429042816162,6.580357074737549,6.477499961853027,6.551785945892334,5.539224147796631,673072400,6.357711013750789,5.999798961584853,0.35791205216593625,0.33811854814587233,0.019793504020063912
6.614643096923828,6.745357036590576,6.5303568840026855,6.71999979019165,5.68144416809082,818563200,6.413447748587845,6.053147171111282,0.3603005774765631,0.34255495401201047,0.017745623464552607
6.7360711097717285,6.837500095367432,6.709286212921143,6.784286022186279,5.73579216003418,823236400,6.470499790679911,6.107305604524244,0.3631941861556669,0.3466828004407418,0.01651138571492511
6.8296427726745605,6.865714073181152,6.627500057220459,6.6521430015563965,5.624072551727295,916823600,6.4984449000455236,6.14766393023033,0.3507809698151938,0.3475024343156322,0.0032785354995615856
6.671785831451416,6.7821431159973145,6.57857084274292,6.776071071624756,5.728847026824951,873208000,6.541156618750021,6.194212607370658,0.3469440113793629,0.34739074972837836,-0.00044673834901542975
6.789642810821533,6.79642915725708,6.6785712242126465,6.700714111328125,5.665136814117432,765769200,6.5657039253004985,6.231731237293433,0.3339726880070657,0.34470713738411585,-0.010734449377050148
6.709286212921143,6.73892879486084,6.474999904632568,6.557143211364746,5.543755531311035,945820400,6.564386892387306,6.255835827965382,0.30855106442192426,0.3374759227916776,-0.028924858369753337
6.493570804595947,6.648571014404297,6.432857036590576,6.639286041259766,5.61320161819458,969850000,6.575909838367684,6.284239547468669,0.291670290899015,0.3283147964131451,-0.03664450551413012
6.631071090698242,6.712500095367432,6.294642925262451,6.36392879486084,5.380399703979492,1157657200,6.543297370135861,6.290142454682903,0.2531549154529582,0.31328282022110776,-0.060127904768149554
6.4021430015563965,6.476070880889893,6.142857074737549,6.323214054107666,5.345978736877441,1206735600,6.509438398439216,6.292592202788441,0.216846195650775,0.2939954953070412,-0.07714929965626621
6.456070899963379,6.499642848968506,6.349999904632568,6.4703569412231445,5.470380783081055,906917200,6.50342586655982,6.305759961191011,0.19766590536880901,0.2747295773193948,-0.07706367195058578
6.526785850524902,6.658214092254639,6.494286060333252,6.658214092254639,5.62920618057251,789905200,6.527239439743639,6.331867674603132,0.19537176514050625,0.2588580148836171,-0.06348624974311085
6.693213939666748,6.712500095367432,6.561429023742676,6.678928852081299,5.646719455718994,743979600,6.550576272410971,6.357575909971885,0.19300036243908547,0.2456864843947108,-0.05268612195562533
6.670000076293945,6.721428871154785,6.625,6.667500019073486,5.637056350708008,647186400,6.56856454112828,6.380533251386819,0.18803128974146155,0.23415544546406097,-0.046124155722599425
6.694643020629883,6.769286155700684,6.692142963409424,6.7410712242126465,5.699256420135498,610184400,6.595104030833568,6.4072397678924355,0.18786426294113223,0.22489720895947524,-0.037032946018343005
6.735713958740234,6.773213863372803,6.590356826782227,6.646429061889648,5.619241237640381,679840000,6.60300018945758,6.424957493373711,0.17804269608386925,0.21552630638435405,-0.037483610300484804
6.6735711097717285,6.721428871154785,6.512143135070801,6.620357036590576,5.597198009490967,750520400,6.605670473631887,6.439431533611997,0.16623894001989026,0.20566883311146128,-0.03942989309157102
6.572143077850342,6.681786060333252,6.543929100036621,6.61392879486084,5.5917649269104,726983600,6.606940984590188,6.452357256667467,0.1545837279227209,0.19545181207371323,-0.04086808415099233
6.65500020980835,6.78000020980835,6.632143020629883,6.76535701751709,5.719790935516357,755445600,6.631312681963558,6.47554242413781,0.15577025782574783,0.18751550122412014,-0.031745243398372314
6.714285850524902,6.783928871154785,6.626786231994629,6.630000114440918,5.605350494384766,966422800,6.631110748498536,6.486983734530632,0.1441270139679034,0.1788378037728768,-0.03471078980497341
6.599643230438232,6.605000019073486,6.276785850524902,6.4860711097717285,5.483665943145752,1888392800,6.608796957925181,6.486916132696639,0.12188082522854149,0.16744640806400976,-0.04556558283546827
6.446785926818848,6.670713901519775,6.393570899963379,6.630000114440918,5.605350494384766,1140941200,6.612058982004525,6.497514946159178,0.11454403584534667,0.15686593362027715,-0.04232189777493048
6.583570957183838,6.642857074737549,6.413928985595703,6.457499980926514,5.4595112800598145,961550800,6.588280674146369,6.4945508746604625,0.09372979948590654,0.14423870679340303,-0.05050890730749649
6.481785774230957,6.521429061889648,6.114285945892334,6.187857151031494,5.231541633605957,1308333600,6.526677055205619,6.4718328210583165,0.05484423414730255,0.12635981226418294,-0.07151557811688039
6.130000114440918,6.21999979019165,5.903929233551025,6.156071186065674,5.204667091369629,1345957200,6.469660767645628,6.44844307031812,0.02121769732750778,0.10533138927684792,-0.08411369194934014
6.117856979370117,6.353570938110352,6.038214206695557,6.315713882446289,5.339637279510498,1051730400,6.445976631461114,6.4386112786239105,0.0073653528372039645,0.08573818198891914,-0.07837282915171517
6.360713958740234,6.499642848968506,6.336071014404297,6.479642868041992,5.4782304763793945,899656800,6.451156052473557,6.441650655617843,0.009505396855714388,0.07049162496227819,-0.0609862281065638
6.468571186065674,6.507143020629883,6.333929061889648,6.3839287757873535,5.397309303283691,811468000,6.440813394521834,6.437374960815585,0.003438433706249633,0.057080986711072486,-0.05364255300482285
6.376786231994629,6.512143135070801,6.314286231994629,6.460713863372803,5.462228298187256,791949200,6.4438750051142915,6.439103768412416,0.004771236701875736,0.04661903670923314,-0.041847800007357404
6.4053568840026855,6.464285850524902,6.25,6.259643077850342,5.292233467102051,888367200,6.415531631689068,6.425810383926336,-0.010278752237268485,0.03523947891993282,-0.04551823115720131
6.240714073181152,6.281428813934326,6.127142906188965,6.184286117553711,5.228521347045898,645780800,6.3799553987451665,6.407919697528364,-0.027964298783197172,0.022598723379306827,-0.050563022162503996
6.156071186065674,6.277856826782227,6.129642963409424,6.1875,5.231236934661865,621947200,6.350346875861295,6.391592312526263,-0.04124543666496816,0.009829891370451828,-0.05107532803541999
6.2360711097717285,6.386785984039307,6.210000038146973,6.335357189178467,5.356245040893555,644450800,6.348040770217782,6.387426747833834,-0.03938597761605145,-1.3282426848826995e-05,-0.039372695189202625
6.216785907745361,6.244286060333252,6.000357151031494,6.009285926818848,5.080568313598633,869610000,6.2959246404641,6.359416316647539,-0.06349167618343898,-0.01270896117816686,-0.05078271500527212
5.946785926818848,6.091785907745361,5.862500190734863,6.074643135070801,5.13582181930542,1042249600,6.261881331942053,6.338322006901113,-0.07644067495906004,-0.025455303934345495,-0.050985371024714544
6.078214168548584,6.142857074737549,5.950714111328125,5.980000019073486,5.055808067321777,684196800,6.218514976116119,6.3117796374324,-0.09326466131628042,-0.03901717541073248,-0.05424748590554794
5.865356922149658,6.239999771118164,5.857142925262451,6.2385711669921875,5.274417400360107,1111280800,6.221600543943207,6.306356787770162,-0.08475624382695468,-0.048164989093976915,-0.036591254732977765
6.257143020629883,6.337500095367432,6.006429195404053,6.006429195404053,5.078152179718018,837519200,6.188497259552569,6.284139929076376,-0.09564266952380773,-0.05766052517994308,-0.037982144343864654
6.056786060333252,6.148929119110107,5.919642925262451,6.075714111328125,5.136730194091797,523362000,6.171146005979578,6.268700979613543,-0.09755497363396515,-0.0656394148707475,-0.03191555876321765
6.184286117553711,6.326070785522461,6.139286041259766,6.255713939666748,5.288909435272217,820391600,6.184156457316066,6.267738976654521,-0.08358251933845562,-0.06922803576428913,-0.014354483574166493
6.264286041259766,6.4178571701049805,6.169285774230957,6.412499904632568,5.4214653968811035,888350400,6.219286218441681,6.278462008356598,-0.05917578991491723,-0.06721758659441475,0.008041796679497518
6.435713768005371,6.461071014404297,6.21928596496582,6.223214149475098,5.261434078216553,895776000,6.219890515523745,6.274369574365376,-0.054479058841630845,-0.06466988104385797,0.010190822202227126
6.247142791748047,6.333570957183838,6.120357036590576,6.30821418762207,5.333296775817871,840688800,6.233478772769641,6.276876582754761,-0.04339780998511955,-0.06041546683211029,0.01701765684699074
6.266786098480225,6.325356960296631,6.107142925262451,6.163570880889893,5.211006164550781,930011600,6.222723712480449,6.268483567801807,-0.04575985532135807,-0.05748434452995985,0.01172448920860178
6.401429176330566,6.403571128845215,6.181428909301758,6.210000038146973,5.250260353088379,886054400,6.220766224121453,6.2641514544940415,-0.043385230372588346,-0.05466452169848555,0.011279291325897202
6.159999847412109,6.204999923706055,5.942500114440918,6.058570861816406,5.1222357749938965,1040043200,6.195813091459138,6.248923262443847,-0.05311017098470838,-0.05435365155573012,0.001243480571021735
6.07857084274292,6.1760711669921875,6.021429061889648,6.171785831451416,5.217954635620117,747790400,6.192116589919489,6.24320937866663,-0.05109278874714107,-0.053701478994012314,0.0026086902468712425
6.2178568840026855,6.24928617477417,6.121070861816406,6.13607120513916,5.187759876251221,757526000,6.183494223030207,6.235273217664595,-0.05177899463438784,-0.05331698212208742,0.0015379874876995797
6.018570899963379,6.058928966522217,5.892857074737549,5.898213863372803,4.986660003662109,868414400,6.139604936929068,6.210305858087425,-0.07070092115835713,-0.05679376992934137,-0.013907151229015764
5.960713863372803,5.982142925262451,5.75428581237793,5.938929080963135,5.021083831787109,1360469600,6.108731728318925,6.190203874596737,-0.08147214627781185,-0.061729445199035476,-0.019742701078776376
5.3214287757873535,5.812857151031494,5.233213901519775,5.786428928375244,4.892151832580566,1879592400,6.059146682173743,6.16029461932107,-0.10114793714732695,-0.06961314358869378,-0.03153479355863317
5.892499923706055,6.013214111328125,5.769999980926514,5.937857151031494,5.020176887512207,1061768400,6.0404867543057055,6.143817769818138,-0.10333101551243296,-0.07635671797344162,-0.026974297538991332
5.868570804595947,5.9021430015563965,5.658928871154785,5.679643154144287,4.801868915557861,839619200,5.984972354280872,6.109434464953409,-0.12446211067253721,-0.08597779651326075,-0.03848431415927646
5.728570938110352,5.8214287757873535,5.666070938110352,5.789999961853027,4.895172119140625,633637200,5.9549766015996655,6.085772649908937,-0.13079604830927138,-0.09494144687246288,-0.035854601436808506
5.79785680770874,5.802499771118164,5.50071382522583,5.514286041259766,4.6620683670043945,780712800,5.887178053855066,6.043440308527517,-0.15626225467245103,-0.10720560843246052,-0.04905664623999051
5.550356864929199,5.694643020629883,5.487500190734863,5.610000133514404,4.742989540100098,684070800,5.844535296879579,6.0113336288969155,-0.1667983320173363,-0.1191241531494357,-0.047674178867900596
5.635000228881836,5.731785774230957,5.574285984039307,5.710000038146973,4.827535152435303,725183200,5.82383756476687,5.989012622174697,-0.16517505740782745,-0.12833433400111405,-0.036840723406713405
5.626429080963135,5.7928571701049805,5.606429100036621,5.676785945892334,4.799453258514404,637498400,5.801214238786173,5.965884720227856,-0.16467048144168306,-0.13560156348922786,-0.029068917952455198
5.710713863372803,5.713929176330566,5.5625,5.59499979019165,4.730307579040527,544639200,5.7694889390024,5.938411762447396,-0.16892282344499598,-0.1422658154803815,-0.026657007964614482
5.5928568840026855,5.639286041259766,5.461071014404297,5.472499847412109,4.626739501953125,592527600,5.723798309526971,5.903899768741079,-0.18010145921410814,-0.14983294422712684,-0.0302685149869813
5.550714015960693,5.742856979370117,5.529285907745361,5.737143039703369,4.850481986999512,688371600,5.725851344938724,5.891547418441989,-0.16569607350326443,-0.15300557008235438,-0.012690503420910049
5.713213920593262,5.978570938110352,5.642857074737549,5.86392879486084,4.957674980163574,791408800,5.747094029542127,5.889501594473014,-0.14240756493088735,-0.15088596905206098,0.008478404121173622
5.811070919036865,5.933928966522217,5.767857074737549,5.841785907745361,4.938952445983887,672372400,5.761662010804163,5.885967099159855,-0.1243050883556922,-0.14556979291278724,0.021264704557095032
5.852142810821533,6.058928966522217,5.848214149475098,6.055356979370117,5.119518280029297,713997200,5.806845852122002,5.898514497693949,-0.09166864557194643,-0.1347895634446191,0.043120917872672665
6.0739288330078125,6.3035712242126465,6.059642791748047,6.19857120513916,5.240601539611816,891304400,5.867111291047719,5.920740920467669,-0.053629629419949865,-0.11855757663968526,0.0649279472197354
6.197143077850342,6.403213977813721,6.196785926818848,6.31178617477417,5.336318016052246,836278800,5.935522811621019,5.949707235601484,-0.014184423980465155,-0.09768294610784126,0.0834985221273761
6.356429100036621,6.4285712242126465,6.2821431159973145,6.403571128845215,5.413916110992432,842346400,6.007530245040126,5.983326783249168,0.024203461790958336,-0.07330566452808135,0.09750912631903969
6.368928909301758,6.444643020629883,6.351428985595703,6.404285907745361,5.414519786834717,711300800,6.068569577764008,6.014508940619256,0.05406063714475273,-0.04783240419351453,0.10189304133826727
6.394286155700684,6.419642925262451,6.251786231994629,6.276429176330566,5.30642557144165,708251600,6.100547977543479,6.0339104395608345,0.06663753798264427,-0.024938415758282775,0.09157595374092704
6.270357131958008,6.3503570556640625,6.207857131958008,6.2639288902282715,5.295855522155762,552014400,6.125683502571908,6.050948843313978,0.07473465925793032,-0.005003800755040155,0.07973846001297048
6.2335710525512695,6.3239288330078125,6.13607120513916,6.197500228881836,5.239693641662598,616204400,6.136732229696512,6.061804501504189,0.07492772819232307,0.010982505034432492,0.06394522315789058
6.241786003112793,6.319285869598389,6.200356960296631,6.28000020980835,5.309443473815918,506951200,6.158773457406025,6.077967146563757,0.0808063108422683,0.024947266195999653,0.055859044646268646
6.2310709953308105,6.26607084274292,6.1389288902282715,6.224643230438232,5.262641906738281,539744800,6.16890726864175,6.08883204166557,0.08007522697617997,0.035972858352035716,0.04410236862414425
6.279285907745361,6.339285850524902,6.270357131958008,6.313929080963135,5.338128089904785,439611200,6.191218316691193,6.105505896428352,0.08571242026284143,0.045920770734196856,0.03979164952864457
6.291070938110352,6.293929100036621,6.130713939666748,6.162499904632568,5.210103511810303,484425200,6.186800099451404,6.10972767481385,0.0770724246375547,0.05215110151486843,0.024921323122686273
6.170000076293945,6.24571418762207,6.164642810821533,6.2014288902282715,5.243015289306641,445550000,6.189050682647845,6.11652035743714,0.07253032521070502,0.05622694625403575,0.016303378956669265
6.189642906188965,6.2771430015563965,6.1496429443359375,6.238214015960693,5.274115562438965,477780800,6.196614272388283,6.125534702512959,0.07107956987532393,0.05919747097829339,0.01188209889703054
