Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close
2008-04-21,66.13420867919922,66.82723236083984,66.13420867919922,37.73125457763672,39365349375,64.0848,55.7018,64.0848,1.8108,67.7064,60.4632,64.52735852252142,63.54206475875189,0.9852937637695334,0.7328900474393076,0.25240371633022574,66.72823333740234
2008-04-22,66.62922668457031,66.62922668457031,65.93620300292969,37.67527770996094,38568406,64.0799,49.7537,64.0799,1.8033,67.6865,60.4733,64.85072285514433,63.770743419923626,1.0799794352207002,0.8023079249955862,0.27767151022511394,66.62922668457031
2008-04-23,65.3421859741211,65.3421859741211,63.956138610839844,36.16377258300781,71430943,63.9512,44.2982,63.9512,1.7086,67.3684,60.534,64.7130945098667,63.784476397028534,0.9286181128381727,0.8275699625641035,0.10104815027406922,63.956138610839844
2008-04-24,63.75813293457031,63.85713577270508,62.867103576660156,35.77191925048828,64370573,63.7977,43.3476,63.7977,1.619,67.0357,60.5597,64.49002072822556,63.745857029041176,0.7441636991843836,0.8108887098881596,-0.06672501070377601,63.26311492919922
2008-04-25,63.36212158203125,64.2531509399414,63.36212158203125,36.21976089477539,48321615,63.8423,52.1531,63.8423,1.6129,67.0681,60.6165,64.42311681060193,63.76876726864345,0.6543495419584744,0.7795808763022226,-0.12523133434374822,64.05514526367188
2008-04-28,63.36212158203125,65.83720397949219,62.867103576660156,37.227413177490234,76233812,64.0502,59.9057,64.0502,1.5871,67.2244,60.876,64.64066868273889,63.92198480278039,0.7186838799584976,0.7674014770334777,-0.048717597074980135,65.83720397949219
2008-04-29,65.83720397949219,66.33222198486328,64.05514526367188,36.21976089477539,54811297,64.1294,53.6036,64.1294,1.5431,67.2156,61.0432,64.55058815672858,63.93184854062421,0.6187396161043708,0.7376691048476564,-0.11892948874328557,64.05514526367188
2008-04-30,64.55015563964844,66.53022766113281,64.55015563964844,37.33938217163086,79222601,64.372,60.6987,64.372,1.4331,67.2382,61.5058,64.77899146427214,64.08765306767143,0.6913383966007132,0.7284029631982677,-0.03706456659755453,66.03520965576172
2008-05-02,67.32225036621094,67.52025604248047,66.92623901367188,38.06712341308594,92729220214,64.57,59.0909,64.57,1.5547,67.6794,61.4606,65.17026206457041,64.32725286756325,0.8430091970071629,0.7513242099600468,0.09168498704711614,67.32225036621094
2008-05-05,67.32225036621094,67.42125701904297,65.63919830322266,37.619285583496094,44992433,64.7086,56.25,64.7086,1.6013,67.9112,61.506,65.37948754096463,64.49043618560543,0.8890513553592001,0.7788696390398775,0.11018171631932261,66.53022766113281
2008-05-06,66.72823333740234,67.32225036621094,66.13420867919922,38.06712341308594,33356459,64.8571,56.6372,64.8571,1.7012,68.2595,61.4547,65.67837412946406,64.70020019898362,0.9781739304804375,0.8187304973279895,0.15944343315244802,67.32225036621094
2008-05-07,68.01527404785156,68.31228637695312,67.42125701904297,38.17908477783203,53091152,65.0452,58.5586,65.0452,1.7795,68.6042,61.4862,65.96174057762043,64.90909322442783,1.0526473531925973,0.8655138685009112,0.1871334846916861,67.52025604248047
2008-05-08,67.32225036621094,67.32225036621094,65.3421859741211,37.787227630615234,47647900,65.263,60.1852,65.263,1.7132,68.6894,61.8366,66.09489315965419,65.0511776049028,1.0437155547513868,0.9011542057510062,0.14256134900038053,66.82723236083984
2008-05-09,66.82723236083984,67.0252456665039,65.44119262695312,37.11545944213867,43383396,65.3521,54.2056,65.3521,1.6823,68.7167,61.9875,66.02478625866472,65.09473469366723,0.9300515649974841,0.9069336776003019,0.023117887397182235,65.63919830322266
2008-05-12,66.13420867919922,67.1242446899414,65.44119262695312,37.843204498291016,28053606,65.5253,57.8475,65.5253,1.6555,68.8363,62.2143,66.16347129789659,65.23040168033425,0.9330696175623387,0.9121608655927093,0.02090875196962949,66.92623901367188
2008-05-13,67.6192626953125,68.2132797241211,66.92623901367188,38.570960998535156,64676623,65.8174,63.1111,65.8174,1.5836,68.9846,62.6502,66.47882644039267,65.45135560950365,1.0274708308890155,0.9352228586519706,0.09224797223704484,68.2132797241211
2008-05-14,68.31228637695312,68.51029205322266,67.42125701904297,38.40302276611328,67232093,66.0946,62.2807,66.0946,1.4262,68.947,63.2422,66.69997237639596,65.63394223283035,1.0660301435656123,0.961384315634699,0.10464582793091337,67.91627502441406
2008-05-15,68.1142807006836,68.2132797241211,67.22325134277344,38.40302276611328,84659793,66.2629,58.2524,66.2629,1.4329,69.1287,63.3971,66.88709586070644,65.80300392109581,1.08409193961063,0.9859258404298853,0.09816609918074481,67.91627502441406
2008-05-16,67.91627502441406,68.60929870605469,67.91627502441406,38.73891830444336,97350277,66.3669,55.4404,66.3669,1.5186,69.4041,63.3297,67.13681835186279,66.00354378273484,1.1332745691279484,1.015395586169498,0.11787898295845034,68.51029205322266
2008-05-19,68.51029205322266,69.10430908203125,68.51029205322266,38.85087966918945,82585115,66.4956,56.7708,66.4956,1.6045,69.7046,63.2866,67.37858440995961,66.20389592693908,1.1746884830205317,1.0472541655397047,0.127434317480827,68.70829772949219
2008-05-20,68.51029205322266,68.80730438232422,66.72823333740234,38.17908477783203,76617638,66.5352,52.0202,66.5352,1.6203,69.7758,63.2946,67.40038004573205,66.30140408364585,1.0989759620862003,1.0575985248490039,0.041377437237196446,67.52025604248047
2008-05-21,67.1242446899414,67.22325134277344,66.33222198486328,37.67527770996094,43023812,66.5352,50.0,66.5352,1.6203,69.7758,63.2946,67.28174106709179,66.32568723926988,0.9560538278219042,1.037289585443584,-0.08123575762167978,66.62922668457031
2008-05-22,65.54019165039062,66.23321533203125,65.24317932128906,37.45133972167969,44796480,66.649,56.2842,66.649,1.5054,69.6598,63.6382,67.12042941554401,66.31883746836331,0.8015919471806967,0.9901500577910065,-0.1885581106103098,66.23321533203125
2008-05-23,65.3421859741211,65.93620300292969,64.84716796875,36.6676025390625,60767663,66.7282,54.2105,66.7282,1.3518,69.4318,64.0246,66.77069688526801,66.2098249128364,0.5608719724316131,0.9042944407191279,-0.34342246828751477,64.84716796875
2008-05-26,64.15414428710938,65.14418029785156,63.85713577270508,36.6676025390625,49128659,66.7678,52.1978,66.7678,1.279,69.3258,64.2098,66.47476935964986,66.10888736142259,0.3658819982272661,0.7966119522207555,-0.43072995399348946,64.84716796875
2008-05-27,65.83720397949219,65.83720397949219,64.55015563964844,36.8355598449707,32916070,66.7332,47.9042,66.7332,1.3144,69.362,64.1044,66.27006335014242,66.03742757893585,0.2326357712065743,0.6838167160179193,-0.45118094481134496,65.14418029785156
2008-05-28,66.13420867919922,66.82723236083984,65.93620300292969,37.50732421875,109790265,66.847,57.1429,66.847,1.1597,69.1664,64.5276,66.27962621702255,66.05926420159713,0.22036201542542244,0.59112577589942,-0.3707637604739975,66.33222198486328
2008-05-29,67.32225036621094,67.42125701904297,66.43122100830078,37.56330490112305,103415731,66.8668,51.4084,66.8668,1.1485,69.1638,64.5698,66.30294849260382,66.08681655764926,0.21613193495456073,0.5161270077104482,-0.29999507275588744,66.43122100830078
2008-05-30,67.22325134277344,67.32225036621094,64.94617462158203,36.723594665527344,180901017,66.748,41.6667,66.748,1.2196,69.1872,64.3088,66.09421405090816,66.00232456238501,0.09188948852315093,0.43127950387298875,-0.3393900153498378,64.94617462158203
2008-06-02,65.83720397949219,66.92623901367188,65.63919830322266,37.843204498291016,52833585,66.7678,51.282,66.7678,1.2191,69.206,64.3296,66.22221789133334,66.07076266988774,0.15145522144560175,0.37531464738751136,-0.2238594259419096,66.92623901367188
2008-06-03,66.72823333740234,66.92623901367188,65.44119262695312,37.00349807739258,62414073,66.6738,44.1718,66.6738,1.2463,69.1664,64.1812,66.10206015835178,66.02412785189259,0.07793230645918925,0.3158381792018469,-0.23790587274265768,65.44119262695312
2008-06-04,65.54019165039062,66.62922668457031,65.54019165039062,37.56330490112305,34817016,66.6193,46.7836,66.6193,1.2311,69.0815,64.1571,66.15270028911316,66.05428290051542,0.09841738859773841,0.27235402108102524,-0.17393663248328683,66.43122100830078
2008-06-05,66.72823333740234,67.1242446899414,65.83720397949219,37.95515823364258,81693225,66.6342,50.8772,66.6342,1.2355,69.1052,64.1632,66.30216865847134,66.13353932936178,0.16862932910956374,0.25160908268673293,-0.08297975357716919,67.1242446899414
2008-06-06,68.01527404785156,68.2132797241211,67.71826171875,38.291053771972656,84141628,66.7381,56.3636,66.7381,1.2348,69.2077,64.2685,66.52002912928344,66.25092617302018,0.26910295626326786,0.25510785740203995,0.013995098861227906,67.71826171875
2008-06-09,66.33222198486328,66.33222198486328,64.45115661621094,36.555641174316406,107090355,66.6243,43.7158,66.6243,1.3187,69.2617,63.9869,66.23220346208298,66.1322769966839,0.09992646539907923,0.2240715790014478,-0.12414511360236857,64.64916229248047
2008-06-10,64.3521499633789,64.55015563964844,63.26311492919922,35.77191925048828,89169743,66.3768,36.413,66.3768,1.4616,69.3,63.4536,65.7754206108701,65.91974647316651,-0.1443258622964123,0.1503920907418758,-0.29471795303828807,63.26311492919922
2008-06-11,63.85713577270508,65.24317932128906,63.56012725830078,36.89152145385742,46983276,66.2431,43.2836,66.2431,1.4354,69.1139,63.3723,65.69353733554995,65.86963038784226,-0.1760930522923161,0.08509506213503742,-0.2611881144273535,65.24317932128906
2008-06-12,63.85713577270508,64.7481689453125,63.36212158203125,36.27573013305664,74684369,66.055,41.0377,66.055,1.451,68.957,63.153,65.45670763578985,65.74255734334353,-0.28584970755368033,0.010906108197293873,-0.2967558157509742,64.15414428710938
2008-06-13,64.55015563964844,64.7481689453125,64.15414428710938,36.27573013305664,52043712,65.8372,39.3204,65.8372,1.3886,68.6144,63.06,65.2563132744544,65.62489711695582,-0.3685838425014225,-0.06499188194244941,-0.3035919605589731,64.15414428710938
2008-06-16,65.14418029785156,65.3421859741211,64.64916229248047,36.89152145385742,35600828,65.6639,41.8605,65.6639,1.2172,68.0983,63.2295,65.25429266627512,65.59662172468421,-0.3423290584090921,-0.12045931723577796,-0.22186974117331415,65.24317932128906
2008-06-17,64.3521499633789,64.7481689453125,64.15414428710938,36.49966049194336,44224782,65.5154,42.8571,65.5154,1.1585,67.8324,63.1984,65.14596389294795,65.51910571838526,-0.37314182543731533,-0.17099581887608545,-0.20214600656122989,64.55015563964844
2008-06-18,64.2531509399414,65.24317932128906,63.956138610839844,36.6676025390625,34896812,65.4263,45.5882,65.4263,1.1367,67.6997,63.1529,65.09999528922518,65.46933255174561,-0.36933726252043186,-0.21066410760495474,-0.15867315491547712,64.84716796875
2008-06-19,63.65913009643555,64.3521499633789,62.867103576660156,35.9958381652832,65880623,65.2976,43.8679,65.2976,1.1852,67.668,62.9272,64.8783237211037,65.3352434809819,-0.456919759878204,-0.2599152380596046,-0.1970045218185994,63.65913009643555
2008-06-20,63.85713577270508,64.2531509399414,62.570091247558594,35.65995788574219,67444207746,65.2085,45.5882,65.2085,1.2837,67.7759,62.6411,64.59936764907692,65.16708539001507,-0.56771774093815,-0.3214757386353137,-0.24624200230283627,63.06510925292969
2008-06-23,62.570091247558594,63.956138610839844,61.97607421875,35.883872985839844,49626622,65.1392,46.6346,65.1392,1.3404,67.82,62.4584,64.42425330616756,65.040717910767,-0.6164646045994431,-0.3804735118281396,-0.23599109277130348,63.461124420166016
2008-06-24,64.3521499633789,64.45115661621094,63.56012725830078,35.939857482910156,60810086,65.06,46.1165,65.06,1.3861,67.8322,62.2878,64.29131083726497,64.93104452910283,-0.6397336918378613,-0.43232554783008403,-0.2074081440077773,63.56012725830078
2008-06-25,63.85713577270508,65.83720397949219,63.65913009643555,37.05947494506836,92978706,65.0204,48.1308,65.0204,1.3589,67.7382,62.3026,64.48344634697662,64.97616653808711,-0.49272019111049303,-0.4444044764861659,-0.048315714624327155,65.54019165039062
2008-06-26,66.03520965576172,66.03520965576172,63.956138610839844,36.38770294189453,53469927,64.9165,45.3333,64.9165,1.3244,67.5653,62.2677,64.4632469033462,64.92994308810873,-0.46669618476252595,-0.4488628181414379,-0.01783336662108803,64.3521499633789
2008-06-27,62.47108840942383,64.3521499633789,62.075077056884766,35.8278923034668,177331439,64.8373,46.3636,64.8373,1.3692,67.5757,62.0989,64.29384300775928,64.81380816173262,-0.5199651539733452,-0.4630832853078194,-0.0568818686655258,63.36212158203125
2008-06-30,63.26311492919922,64.45115661621094,62.867103576660156,36.38770294189453,88412192,64.7086,43.8095,64.7086,1.2806,67.2698,62.1474,64.30281330862384,64.77961125815087,-0.47679794952702537,-0.4658262181516606,-0.01097173137536478,64.3521499633789
2008-07-01,63.36212158203125,64.45115661621094,63.36212158203125,35.939857482910156,32120137,64.6145,45.3202,64.6145,1.293,67.2005,62.0285,64.18855391626644,64.68927911001381,-0.5007251937473711,-0.47280601327080274,-0.027919180476568384,63.56012725830078
2008-07-02,63.36212158203125,63.56012725830078,61.18404769897461,34.59630584716797,80100349,64.3522,37.788,64.3522,1.43,67.2122,61.4922,63.72632219052923,64.42963233882573,-0.7033101482964952,-0.5189068402759413,-0.18440330802055394,61.18404769897461
2008-07-03,58.9069709777832,59.79800033569336,56.926902770996094,32.9168815612793,117381930,63.9066,31.25,63.9066,1.8479,67.6024,60.2108,62.87826451446974,63.9692112245529,-1.0909467100831591,-0.6333148142373849,-0.45763189584577424,58.21394729614258
2008-07-04,58.70896530151367,59.302982330322266,57.81793212890625,33.02884292602539,56226401,63.4413,30.0847,63.4413,2.0028,67.4469,59.4357,62.19113966184548,63.557562465135064,-1.3664228032895807,-0.779936412047824,-0.5864863912417566,58.41195297241211
2008-07-07,59.104976654052734,59.897003173828125,58.21394729614258,33.64463424682617,41049131,63.1839,37.963,63.1839,2.1637,67.5113,58.8565,61.77727076329834,63.257075750776096,-1.4798049874777561,-0.9199101271338106,-0.5598948603439455,59.50099182128906
2008-07-08,59.302982330322266,59.302982330322266,57.718929290771484,32.972862243652344,65377610,62.9364,38.3178,62.9364,2.4219,67.7802,58.0926,61.244298358833575,62.89084422362804,-1.6465458647944615,-1.0652372746659409,-0.5813085901285207,58.312950134277344
2008-07-09,58.9069709777832,60.095008850097656,58.510955810546875,33.30874252319336,54682008,62.6196,34.0,62.6196,2.5168,67.6532,57.586,60.88470953097968,62.5957425017136,-1.7110329707339247,-1.1943964138795378,-0.5166365568543869,58.9069709777832
2008-07-10,58.312950134277344,59.698997497558594,58.11494445800781,33.30874252319336,42522819,62.3572,35.9788,62.3572,2.6198,67.5968,57.1176,60.580442061257145,62.32250016660765,-1.7420581053505018,-1.3039287521737306,-0.43812935317677115,58.9069709777832
2008-07-11,59.897003173828125,62.37208557128906,59.2039794921875,34.93220138549805,60408079,62.2384,44.4954,62.2384,2.5877,67.4138,57.063,60.764692289137656,62.28217189815378,-1.517479609016121,-1.3466389235422087,-0.17084068547391218,61.77806854248047
2008-07-14,60.491024017333984,61.283050537109375,59.50099182128906,33.92454147338867,40530966,61.9761,38.2222,61.9761,2.5325,67.0411,56.9111,60.64643286188,62.11282627695445,-1.4663934150744495,-1.370589821848657,-0.09580359322579257,59.99600601196289
2008-07-15,58.70896530151367,58.9069709777832,57.025909423828125,32.2451057434082,63559489,61.5999,34.6774,61.5999,2.6843,66.9685,56.2313,60.089429256025866,61.73601762116732,-1.6465883651414543,-1.4257895305072166,-0.22079883463423777,57.025909423828125
2008-07-16,54.3283576965332,54.3283576965332,52.93532180786133,31.947511672973633,86539545,61.0341,29.6125,61.0341,3.1207,67.2755,54.7927,59.08064586105584,61.12833758913423,-2.047691728078391,-1.5501699700214515,-0.4975217580569393,53.5323371887207
2008-07-17,55.621891021728516,57.21392822265625,55.621891021728516,34.144649505615234,68844510,60.7119,39.3443,60.7119,3.1678,67.0475,54.3763,58.793458532071284,60.8383813397655,-2.0449228076942134,-1.649120537556004,-0.39580227013820934,57.21392822265625
2008-07-18,58.70646667480469,59.10447692871094,56.71641540527344,34.44155502319336,68904810,60.4442,41.1206,60.4442,3.1847,66.8136,54.0748,58.62699430252786,60.60675613237836,-1.9797618298504958,-1.7152487960149025,-0.2645130338355932,57.71144104003906
2008-07-21,59.10447692871094,60.09950256347656,59.10447692871094,35.51042938232422,55555395,60.2462,43.7247,60.2462,3.1094,66.465,54.0274,58.7616855148493,60.52495843239605,-1.7632729175467503,-1.724853620321272,-0.03841929722547821,59.50248718261719
2008-07-22,59.004974365234375,59.004974365234375,56.91542053222656,34.382171630859375,64985310,59.9488,41.0776,59.9488,3.0598,66.0684,53.8292,58.584801355112866,60.30917917640838,-1.724377821295512,-1.7247584605161201,0.0003806392206080478,57.6119384765625
2008-07-23,58.208953857421875,58.208953857421875,56.815921783447266,34.20402145385742,72415275,59.5375,37.0041,59.5375,2.8115,65.1605,53.9145,58.38920588296209,60.08727188823982,-1.698066005277731,-1.7194199694684424,0.02135396419071145,57.31343078613281
2008-07-24,57.91044616699219,58.606964111328125,57.810943603515625,34.97598648071289,40385925,59.2502,40.9544,59.2502,2.5774,64.405,54.0954,58.42270714886455,59.97761946032044,-1.5549123114558867,-1.6865184378659315,0.13160612641004477,58.606964111328125
2008-07-25,57.91044616699219,57.91044616699219,56.91542053222656,34.322792053222656,35268465,58.9578,40.8201,58.9578,2.4129,63.7836,54.132,58.28266542028322,59.7950132716364,-1.5123478513531765,-1.6516843205633804,0.13933646921020393,57.51243591308594
2008-07-28,57.51243591308594,57.51243591308594,57.51243591308594,34.322792053222656,0,58.6158,38.9223,58.6158,2.0682,62.7522,54.4794,58.1641685730221,59.625933467299326,-1.4617648942772234,-1.613700435306149,0.1519355410289256,57.51243591308594
2008-07-29,55.72139358520508,55.72139358520508,54.029850006103516,32.66008758544922,73118775,58.1741,36.5607,58.1741,1.8925,61.9591,54.3891,57.63527616954785,59.263002688272664,-1.6277265187248133,-1.616505651989882,-0.01122086673493139,54.72636795043945
2008-07-30,56.51741027832031,56.71641540527344,55.72139358520508,33.84773254394531,50989680,57.9507,43.1224,57.9507,1.7788,61.5083,54.3931,57.4939129750441,59.07436659323569,-1.5804536181915907,-1.6092952452302238,0.028841627038633133,56.71641540527344
2008-07-31,56.71641540527344,56.815921783447266,55.42288589477539,33.3726806640625,50981640,57.836,46.2159,57.836,1.834,61.504,54.168,57.25183385767704,58.840739342785504,-1.5889054851084623,-1.6052172932058717,0.016311808097409397,55.9203987121582
2008-08-01,54.72636795043945,56.31840515136719,54.72636795043945,33.25392150878906,37225200,57.7015,45.5611,57.7015,1.8874,61.4763,53.9267,57.016381508065976,58.60967669407584,-1.5932951860098612,-1.6028328717666696,0.009537685756808356,55.72139358520508
